name,date,stars,comment
SASierra ArantUS•2 reviews,"Aug 3, 2025",0,"Great job! I love how easy it is to order. Great job. I love how easy it is. Date of experience: August 03, 2025"
KIKarina IftemieCA•1 review,"Aug 3, 2025",0,"I love how all the clothes fitI received it on time and loved how it looked on me Date of experience: August 01, 2025"
FNFashion NovaUS•1 review,"Aug 3, 2025",0,"Good experienceGood experience Date of experience: August 02, 2025"
FNFashion NovaUS•1 review,"Aug 3, 2025",0,"Great prices and nice clothesGreat prices and nice clothes Date of experience: August 02, 2025"
DWDuprevil wonseskhaUS•1 review,"Aug 3, 2025",0,"I’m always satisfied with my ordersI’m always satisfied with my orders Date of experience: June 20, 2025"
RIRiaJM•1 review,"Aug 3, 2025",0,"I think the shipping should be quicker…I think the shipping should be quicker and you should add a cancel order because sometimes we made mistake or want to change an order n we can’t unless the package is already send out…Date of experience: July 28, 2025"
ZSZion SmithUS•1 review,"Aug 3, 2025",0,"I ordered jeans and the total said 33$…I ordered jeans and the total said 33$ AFTER I clicked buy the total jumped up to 44$ and fashion nova snatched out my bank account Date of experience: August 02, 2025"
JSJenevay SimonUS•1 review,"Aug 3, 2025",0,"Amazing for plus sized peopleHas a lot of things in my size which is amazing for plus sized women!Date of experience: August 02, 2025"
CUcustomerUS•4 reviews,"Aug 3, 2025",0,"FashionNova is an ""over the top"" styleFashionNova is an ""over the top"" style, and I am an ""over the top"" kinda person. I always make sure that I am comfortable wearing this fashion, so I wear skin color clothes underneath. Date of experience: August 02, 2025"
KEKesCA•1 review,"Aug 3, 2025",0,"NiceOriginality , creativity, quality outfits Date of experience: August 02, 2025"
KAKayUS•1 review,"Aug 3, 2025",0,"Love there clothes.Date of experience: August 02, 2025"
AEAnasara ElizondoUS•1 review,"Aug 3, 2025",0,"I had a great time shopping in the appI had a great time shopping in the app Date of experience: August 02, 2025"
FNFashion NovaUS•1 review,"Aug 3, 2025",0,"Easy to navigate and less stressful Easy to navigate and less stressful Affordable fashion Every shape and size friendly Date of experience: August 02, 2025"
SMShawanda MontanoUS•1 review,"Aug 3, 2025",0,"Fashion Nova never disappointsFashion Nova never disappoints Date of experience: August 02, 2025"
CDCarol  DavisUS•2 reviews,"Aug 3, 2025",0,"I love you guysI love you guys Date of experience: August 02, 2025"
SWSamantha WalkerUS•1 review,"Aug 3, 2025",0,"Thank you Love you guys! It’s affordable and convenient!Date of experience: August 02, 2025"
FNFashion NovaUS•1 review,"Aug 3, 2025",0,"Super Very GoodSuper Very Good Date of experience: August 02, 2025"
Catrina FordUS•1 review,"Aug 3, 2025",0,"My favorite place to shopMy favorite place to shop Date of experience: August 02, 2025"
KSKadiatou SowUS•1 review,"Aug 3, 2025",0,"Thank you thank youThank you thank you Date of experience: August 02, 2025"
TJTyEsha JacksonUS•1 review,"Aug 3, 2025",0,"TRUSTED!Been ordering for years.! Never disappoint!Date of experience: August 02, 2025"
JEJake EliasUS•1 review,"Aug 3, 2025",0,"Easy and reliableEasy and reliable Date of experience: August 02, 2025"
Evans YaokumahCA•3 reviews,"Aug 3, 2025",0,"Quality itemsDate of experience: August 02, 2025"
RBRN BemojiUS•4 reviews,"Aug 3, 2025",0,"Im obsessed.Im obsessed.. I have an addiction but its ok bc its Nova.. return exchange policy needs a Lil tweaking but overall quality and shopping experience is A++Date of experience: August 02, 2025"
LHLailah HegwoodUS•1 review,"Aug 3, 2025",0,"It’s hard to do returnsIt’s hard to do returns, and the sizing is sometimes off. Other than that everything is fairly goodDate of experience: August 02, 2025"
SHShayUS•1 review,"Aug 3, 2025",0,"Great Online Shopping ExperienceGreat experience shopping with fashion nova. My package always comes faster than expected as well. The only downfall would be that you can only get store credit for your returns, otherwise always great quality clothes!Date of experience: May 16, 2025"
JHjanae heightUS•1 review,"Aug 3, 2025",0,"I love fashion nova been a loyal…I love fashion nova been a loyal customer since 2017Date of experience: August 02, 2025"
KMKalona McClammeyUS•1 review,"Aug 3, 2025",0,"Great site awesome clothesDate of experience: August 02, 2025"
EBEvelyn B.US•1 review,"Aug 3, 2025",0,"Clothing is well constructed and…Clothing is well constructed and materials is of great quality and the fit is perfect Date of experience: August 02, 2025"
WPwendy parkerUS•1 review,"Aug 2, 2025",0,"I love love your Jeans any type of…I love love your Jeans any type of pants cause I am Tall thank you so much Date of experience: August 02, 2025"
DPDomonique PetersUS•1 review,"Aug 2, 2025",0,"They never miss when it comes down to…They never miss when it comes down to looking for an outfit.Date of experience: August 02, 2025"
ATAthenaUS•1 review,"Aug 2, 2025",0,"GoodVery cute, fashionable clothes but would appreciate occasional discount codes for loyal/frequent shoppers.Date of experience: August 02, 2025"
SWStephanie WakefieldUS•1 review,"Aug 2, 2025",0,"Good quality Date of experience: August 02, 2025"
SWSherwanda WilsonUS•1 review,"Aug 2, 2025",0,"Great websiteGreat website, and marketing to up sales. Date of experience: August 02, 2025"
BMB MoranUS•1 review,"Aug 2, 2025",0,"Good deals Plenty of options. Sizes for ALLDate of experience: August 02, 2025"
FNFashion NovaUS•1 review,"Aug 2, 2025",0,"I always find what I want.I always find what I want. Date of experience: August 02, 2025"
NANora Adu DankwahUS•1 review,"Aug 2, 2025",0,"Soo great and easy app to useSoo great and easy app to use Date of experience: August 02, 2025"
YRYiliany RodriguezBS•1 review,"Aug 2, 2025",0,"Great serviceGreat service Date of experience: August 02, 2025"
GRGreta ReedUS•1 review,"Aug 2, 2025",0,"Always Styles and convient to checkout.Always Styles and convient to checkout. Date of experience: August 02, 2025"
Roni HarrisUS•1 review,"Aug 2, 2025",0,"I received the wrong item, No credit I received the wrong item, a pair of jeans that should have been bermuda shorts but because the bag had the correct barcode label on it I can't receive credit. Yes, you all sent me a pair of distressed flare leg jeans(that I didn't order) inside of a Bermuda shorts bag.  I'm very disappointed and won't be ordering again. Ridiculous. Date of experience: August 01, 2025"
VOvictory oghavizgmail.comUS•1 review,"Aug 2, 2025",0,"cool excellent greatDate of experience: August 02, 2025"
JFJillian FrancisUS•1 review,"Aug 2, 2025",0,"The discounts..😁😄Date of experience: August 02, 2025"
CSCSUS•1 review,"Aug 2, 2025",0,"I give a 4 star bcI give a 4 star bc, it’s always difficult to get a discount Date of experience: August 02, 2025"
FNFashion NovaUS•1 review,"Aug 2, 2025",0,"amazing online shoppingamazing online shopping Date of experience: August 02, 2025"
SDSusan DiengCA•1 review,"Aug 2, 2025",0,"The size guide isn’t very clearDate of experience: August 02, 2025"
DIDianeUS•2 reviews,"Aug 2, 2025",0,"Easy checkoutAlways so easy to find unique styles. Simple checkout process and great customer service. Date of experience: August 02, 2025"
JLJust Life With MJBUS•5 reviews,"Aug 2, 2025",0,"Needs improvement w. Customer careI think Fashionnova has some great quality clothing. They need a working phone number and email address!!!! Often times you can’t get in contact with someone unless you go through their help center but their help center resorts you to articles that aren’t always helpful. There should also always be an option to refund merchandise back to original form of payment! Gift cards and store credits should not be the only option! Date of experience: August 02, 2025"
VGVeronica GrimesUS•1 review,"Aug 2, 2025",0,"I enjoy purchasing from this website…I enjoy purchasing from this website and receive my order when told. I’m a continuous customer. Date of experience: August 02, 2025"
MOMonaUS•1 review,"Aug 2, 2025",0,"When stuff are out of stockWhen stuff are out of stock, they stock back up fast. They have the option for tall pants. Mostly the special deals they have and discount which I love. This if the only place where I can find pants that are actually long. I’m not that tall but other pants in stores around me are above my ankle and here we have the option to buy tall pants. Date of experience: August 02, 2025"
RERENUS•1 review,"Aug 2, 2025",0,"Easy checkout and great quality of…Easy checkout and great quality of productDate of experience: August 02, 2025"
ESEddie SmithUS•1 review,"Aug 2, 2025",0,"Great shoppingDate of experience: August 02, 2025"
ASArriyon SimpsonUS•1 review,"Aug 2, 2025",0,"I found exactly what I needed for a…I found exactly what I needed for a formal attire party. Date of experience: August 02, 2025"
NMNeyda MarquezUS•1 review,"Aug 2, 2025",0,"My shopping experience with Fashion…My shopping experience with Fashion Nova was great. The website is easy to use, and I found trendy pieces at good prices. The checkout process was simple and secure, and I received confirmation right away.The order arrived on time and was well-packaged. I was impressed by the quality—the fabrics feel comfortable, and the finishing is well done. The sizing guide was accurate, so everything fit perfectly. Overall, I’m really satisfied and will definitely shop there again.Date of experience: August 02, 2025"
KPKiaraly PerezUS•1 review,"Aug 2, 2025",0,"Excellent I love itI loveeeee it Date of experience: August 02, 2025"
ZTZion TaylorUS•1 review,"Aug 2, 2025",0,"so caring and so many opportunitiesso caring and so many opportunities Date of experience: August 02, 2025"
TMTEUILA MEALAMUAU•1 review,"Aug 2, 2025",0,"I purchased a dress for a wedding and…I purchased a dress for a wedding and it was absolutely beautiful. The shipping was fast and great customer service. My overall experience has been amazing! Definitely using Fashion Nova from now on!!!Date of experience: August 02, 2025"
MNmaraysia nelsonUS•1 review,"Aug 2, 2025",0,"i wasn’t able to use my cash app card…i wasn’t able to use my cash app card or my apple pay card which made me use my credit card bc cause it kept saying “no pre payed card”Date of experience: August 02, 2025"
DGDeaira GrantUS•1 review,"Aug 2, 2025",0,"Cute!!Cute, very comfortable Date of experience: August 02, 2025"
LLLuigina LespinasseUS•1 review,"Aug 2, 2025",0,"The right sizeHope I m gonna receive my delivery at time or soonerDate of experience: August 02, 2025"
Rochelle ScarletteUS•1 review,"Aug 2, 2025",0,"I purchased a tulle mini dress (pink)…I purchased a tulle mini dress (pink) first the dress didnt arrived at the expected shipping date, plus they send the wrong size, I asked for a return the same day I received the dress, fashion nova told me I have to pay $4.99 to return at ups, then I got an email saying my gift card is ready, with my remaining balance, I contacted fashion, for the refund back to my debit card, I had to contact my back...never again.Date of experience: July 15, 2025"
JAJamarUS•2 reviews,"Aug 2, 2025",0,"Always on point with the styles,unique…Always on point with the styles,unique and there are always fresh new styles.Date of experience: August 14, 2024"
DHDaniel HincapieUS•1 review,"Aug 2, 2025",0,"AAA+the latest fashon Date of experience: August 02, 2025"
